,player_id,wikidata_id,First Name,Last Name,Hand,Country,Height,elo_rating,elo_clay_rating,elo_hard_rating,elo_grass_rating,elo_carpet_rating,max_elo_rating,min_elo_rating,n_games,last_game,n_wins,n_losses,n_titles,rank
127,213710,Q56702741,Cristina,Bucsa,R,ESP,0,1548.0,1515.0,1449.0,1487.0,1500.0,1571.0,1451.0,86,2024-10-28,30,56,0,127
128,201427,Q229002,Alize,Cornet,R,FRA,173,1548.0,1530.0,1469.0,1535.0,1508.0,1842.0,1492.0,764,2024-05-27,386,378,6,128
129,214119,Q24333000,Rebeka,Masarova,R,ESP,186,1548.0,1525.0,1490.0,1505.0,1500.0,1601.0,1477.0,62,2024-09-16,26,36,0,129
130,214839,Q64374288,Jodie,Burrage,R,GBR,0,1548.0,1500.0,1513.0,1524.0,1500.0,1573.0,1458.0,35,2024-01-29,15,20,0,130
131,214541,Q20668287,Fanny,Stollar,R,HUN,172,1547.0,1502.0,1434.0,1475.0,1500.0,1591.0,1488.0,35,2024-07-15,17,18,0,131
132,220520,NOID,Mccartney,Kessler,R,USA,0,1547.0,1481.0,1490.0,1431.0,1500.0,1553.0,1475.0,18,2024-10-21,8,10,1,132
133,219875,Q50332038,Varvara,Gracheva,R,FRA,0,1545.0,1516.0,1479.0,1536.0,1500.0,1667.0,1472.0,160,2024-11-15,67,93,0,133
134,220465,Q61889608,Katie,Volynets,R,USA,0,1545.0,1486.0,1451.0,1495.0,1500.0,1571.0,1425.0,68,2024-10-14,23,45,0,134
135,200748,Q11578,Venus,Williams,R,USA,185,1543.0,1527.0,1495.0,1464.0,1545.0,2301.0,1500.0,1092,2024-03-18,806,286,49,135
136,206292,Q45696181,Astra,Sharma,R,AUS,178,1543.0,1499.0,1452.0,1540.0,1500.0,1584.0,1485.0,72,2024-07-22,29,43,1,136
137,222601,Q96069911,Jessica,Bouzas Maneiro,R,ESP,0,1541.0,1430.0,1467.0,1532.0,1500.0,1552.0,1480.0,25,2024-10-28,11,14,0,137
138,214040,Q15635268,Kimberly,Birrell,R,AUS,170,1541.0,1476.0,1472.0,1443.0,1500.0,1562.0,1495.0,52,2024-11-13,22,30,0,138
139,215020,Q20676027,Anna,Blinkova,R,RUS,179,1539.0,1485.0,1480.0,1476.0,1500.0,1668.0,1459.0,196,2024-10-28,78,118,1,139
140,222258,Q95568176,Linda,Fruhvirtova,R,CZE,0,1538.0,1469.0,1564.0,1502.0,1500.0,1625.0,1481.0,73,2024-10-28,32,41,1,140
141,239383,NOID,Sara,Bejlek,L,CZE,0,1538.0,1535.0,1549.0,1500.0,1500.0,1538.0,1471.0,14,2024-11-25,6,8,0,141
142,214782,Q56678176,Fernanda,Contreras Gomez,R,MEX,0,1537.0,1508.0,1526.0,1458.0,1500.0,1572.0,1500.0,22,2024-02-26,11,11,0,142
143,221236,Q105967693,Polina,Kudermetova,R,RUS,0,1536.0,1500.0,1477.0,1503.0,1500.0,1547.0,1474.0,17,2024-10-28,8,9,0,143
144,252499,NOID,Alina,Korneeva,U,RUS,0,1536.0,1500.0,1504.0,1500.0,1500.0,1536.0,1490.0,9,2024-10-28,5,4,0,144
145,204411,Q7620174,Storm,Hunter,L,AUS,166,1534.0,1522.0,1507.0,1440.0,1500.0,1538.0,1467.0,58,2024-03-18,20,38,0,145
146,201616,Q53405,Lauren,Davis,R,USA,157,1534.0,1457.0,1477.0,1414.0,1500.0,1767.0,1468.0,322,2024-08-26,141,181,2,146
147,223333,Q104156880,Noma,Noha Akugue,L,GER,170,1531.0,1504.0,1501.0,1500.0,1500.0,1552.0,1500.0,9,2024-07-22,5,4,0,147
148,203514,Q15770368,Katarzyna,Kawa,R,POL,178,1531.0,1582.0,1415.0,1500.0,1500.0,1550.0,1463.0,36,2024-11-25,16,20,0,148
149,215988,Q66495445,Mai,Hontama,R,JPN,0,1530.0,1500.0,1480.0,1520.0,1500.0,1605.0,1500.0,45,2024-10-28,22,23,0,149
150,221333,NOID,Solana,Sierra,R,ARG,0,1530.0,1421.0,1490.0,1500.0,1500.0,1551.0,1500.0,8,2024-11-15,5,3,0,150
151,220446,Q61630559,Jazmin,Ortenzi,R,ARG,0,1528.0,1526.0,1491.0,1500.0,1500.0,1539.0,1500.0,6,2024-11-25,4,2,0,151
152,206219,Q18328123,Oceane,Dodin,R,FRA,0,1527.0,1531.0,1491.0,1491.0,1500.0,1608.0,1458.0,130,2024-08-26,50,80,1,152
153,256684,NOID,Aoi,Ito,U,JPN,0,1527.0,1500.0,1510.0,1500.0,1500.0,1534.0,1500.0,5,2024-10-28,3,2,0,153
154,220750,Q65553008,Daria,Snigur,R,UKR,0,1527.0,1500.0,1465.0,1540.0,1500.0,1531.0,1483.0,15,2024-07-01,6,9,0,154
155,206124,Q13426427,Tereza,Martincova,R,CZE,178,1524.0,1469.0,1530.0,1475.0,1500.0,1685.0,1435.0,169,2024-02-26,68,101,0,155
156,214521,Q48009425,Lea,Boskovic,R,CRO,0,1524.0,1499.0,1498.0,1500.0,1500.0,1524.0,1497.0,9,2024-07-22,5,4,0,156
157,204420,Q622958,Marcela,Zacarias,R,MEX,0,1523.0,1554.0,1510.0,1500.0,1500.0,1573.0,1500.0,30,2024-04-12,16,14,0,157
158,201533,Q197291,Shuai,Zhang,R,CHN,177,1523.0,1503.0,1525.0,1503.0,1500.0,1736.0,1428.0,492,2024-10-28,218,274,3,158
159,215306,Q24258872,Emiliana,Arango,R,COL,0,1523.0,1476.0,1496.0,1483.0,1500.0,1576.0,1456.0,47,2024-11-25,22,25,0,159
160,222965,Q103905654,Erika,Andreeva,R,RUS,0,1521.0,1543.0,1507.0,1500.0,1500.0,1545.0,1478.0,41,2024-10-21,15,26,0,160
161,204431,Q91683,Anna Lena,Friedsam,R,GER,0,1521.0,1514.0,1502.0,1474.0,1465.0,1660.0,1484.0,149,2024-04-12,64,85,0,161
162,215936,Q62700236,Francesca,Jones,R,GBR,0,1521.0,1464.0,1513.0,1513.0,1500.0,1530.0,1467.0,17,2024-07-01,7,10,0,162
163,266671,NOID,Laura,Samson,R,CZE,0,1520.0,1504.0,1444.0,1500.0,1500.0,1533.0,1491.0,5,2024-10-28,3,2,0,163
164,214262,Q26721334,Ena,Shibahara,R,JPN,170,1519.0,1523.0,1537.0,1535.0,1500.0,1519.0,1462.0,13,2024-11-13,5,8,0,164
165,214604,Q25350191,Maria Lourdes,Carle,R,ARG,0,1518.0,1523.0,1546.0,1482.0,1500.0,1542.0,1482.0,35,2024-11-25,14,21,0,165
166,214461,Q20830267,Tamara,Zidansek,R,SLO,168,1517.0,1502.0,1464.0,1487.0,1500.0,1660.0,1500.0,182,2024-11-15,85,97,1,166
