player_id,wikidata_id,First Name,Last Name,Hand,Country,Height
231335,NOID,Gay,Sim,U,AUS,0
231336,NOID,Jill,Tuckfield,U,AUS,0
231337,NOID,Nancy,Cooper,U,AUS,0
231338,NOID,Helen,Mcdonald,U,AUS,0
231339,NOID,Joyce,Martin,U,AUS,0
231340,NOID,Margaret,Sedgman,U,AUS,0
231341,NOID,Mrs R H,Cotton,U,UNK,0
231342,NOID,Doris,Fonseka,U,SRI,0
231343,NOID,Mrs C R,Warren,U,UNK,0
231344,NOID,Sheila,Roberts,U,UNK,0
231345,NOID,Christobal,Fonseka,U,SRI,0
231346,NOID,Christian,Morley,U,USA,0
231347,NOID,Minerva,Fullen,U,USA,0
231348,NOID,Irene,Rodhoff,U,USA,0
231349,NOID,J,Roberts,U,UNK,0
231350,NOID,A,Diwan,U,IND,0
231351,NOID,J,Hawley,U,UNK,0
231352,NOID,Desconegut,Grant,U,UNK,0
231353,NOID,A M,Mitson,U,GBR,0
231354,NOID,Desconegut,Schwarz,U,UNK,0
231355,NOID,Jean,Trower,U,GBR,0
231356,NOID,Sally,Hott,U,USA,0
231357,NOID,A,Nicholson,U,GBR,0
231358,NOID,M,Cockell,U,GBR,0
231359,NOID,S,Moulton,U,GBR,0
231360,NOID,Mrs,Sharp,U,GBR,0
231361,NOID,P,Rees,U,GBR,0
231362,NOID,Doreen,Wedderburn,U,RSA,0
231363,NOID,Desconegut,Taulmes,U,GBR,0
231364,NOID,S,Roylance,U,GBR,0
231365,NOID,J,Syrett,U,GBR,0
231366,NOID,Katherine,Keith Steele,U,GBR,0
231367,NOID,P,Vernon,U,GBR,0
231368,NOID,U S,Fisher,U,GBR,0
231369,NOID,V S,Griffiths Hughes,U,GBR,0
231370,NOID,M E,Morgan,U,GBR,0
231371,NOID,Hilary,Stoodley Morgan,U,GBR,0
231372,NOID,A M,Garrell,U,GBR,0
231373,NOID,Pat,Lewis,U,GBR,0
231374,NOID,A,Rose,U,GBR,0
231375,NOID,Desconegut,Lewis,U,GBR,0
231376,NOID,Rhoda,Hopkins,U,USA,168
231377,NOID,Martie,Minnaar,U,RSA,0
231378,NOID,B,Arnold,U,RSA,0
231379,NOID,J,Rethman,U,RSA,0
231380,NOID,Ann,Pretorius,U,RSA,0
231381,NOID,Zelda,Le Roux,U,RSA,0
231382,NOID,Stella,Van Coller,U,RSA,0
231383,NOID,J,Foley,U,RSA,0
231384,NOID,S,Worthington,U,RSA,0
231385,NOID,D,Allnutt,U,RSA,0
231386,NOID,V,Brooks,U,RSA,0
231387,NOID,Mrs J,Mostert,U,RSA,0
231388,NOID,Mrs P V,Ullman,U,GBR,0
231389,NOID,Mrs R C,Thorn,U,GBR,0
231390,NOID,H L,Newman,U,GBR,0
231391,NOID,M S,Farrer,U,GBR,0
231392,NOID,Edie,Niemeyer,U,AUS,0
231393,NOID,L,Velasco,U,CHI,0
231394,NOID,P,Whitehead,U,GBR,0
231395,NOID,Y,Maylett,U,GBR,0
231396,NOID,P M,Blakely,U,GBR,0
231397,NOID,V W,Marsh,U,GBR,0
231398,NOID,Mrs N,Harvey,U,GBR,0
231399,NOID,Margaret,Osborne,U,GBR,0
231400,NOID,Patricia,Davenport,U,RHO,0
231401,NOID,Manuela,Bologna,U,ITA,0
231402,NOID,A,Sheen,U,GBR,0
231403,NOID,C,Steck,U,GBR,0
231404,NOID,S E,Horton,U,GBR,0
231405,NOID,D E,Salked,U,GBR,0
231406,NOID,Patsy,Rodgers,R,GBR,0
231407,NOID,R G,Robinson,U,GBR,0
231408,NOID,Mrs M,Fister,U,GBR,0
231409,NOID,Jennifer,Meade,U,GBR,0
231410,NOID,G W,Moody,U,GBR,0
231411,NOID,Mrs P I,Odling,U,GBR,0
231412,NOID,Mrs G R,Turner,U,GBR,0
231413,NOID,Josefina,Piedra,U,CUB,0
231414,NOID,U,East,U,GBR,0
231415,NOID,I,Solomon,U,GBR,0
231416,NOID,Mrs H,Judge,U,GBR,0
231417,NOID,Anne,Howard Baker,U,GBR,0
231418,NOID,B,Buckeridge,U,GBR,0
231419,NOID,J,Roylance,U,GBR,0
231420,NOID,A,Fool,U,GBR,0
231421,NOID,M,Stack,U,GBR,0
231422,NOID,Mrs M,Tomlin,U,GBR,0
231423,NOID,J,Hurdle,U,GBR,0
231424,NOID,Mrs H M,Storer,U,GBR,0
231425,NOID,E J,Williams,U,GBR,0
231426,NOID,F E,Duerre,U,GBR,0
231427,NOID,Mrs P S,Parsons,U,GBR,0
231428,NOID,J E,Davy,U,GBR,0
231429,NOID,Peggy,Knight,U,GBR,0
231430,NOID,A J,Pitel,U,GBR,0
231431,NOID,Mary,Wavish,U,GBR,0
231432,NOID,Enid,Andrews,U,GBR,0
231433,NOID,B,Langrick,U,GBR,0
231434,NOID,Desconegut,Roberts,U,GBR,0
231435,NOID,Desconegut,Fraser,U,GBR,0
231436,NOID,Mrs Rendell,Arton,U,UNK,0
231437,NOID,Hanna,Kramer,U,GER,0
231438,NOID,A,Hammann,U,GER,0
231439,NOID,A,Wallace,U,GBR,0
231440,NOID,Mrs J M,Heaton,U,GBR,0
231441,NOID,Mrs R,Crawford Johnson,U,GBR,0
231442,NOID,J,Gooch,U,GBR,0
231443,NOID,P J,Morris,U,GBR,0
231444,NOID,S,Leader,U,GBR,0
231445,NOID,Desconegut,Chow,U,GBR,0
231446,NOID,Edie,Rudd,U,GBR,0
231447,NOID,J,Tarr,U,GBR,0
231448,NOID,Heather,Westmacott,U,GBR,0
231449,NOID,M,Booth,U,GBR,0
231450,NOID,E,Gunnell,U,GBR,0
231451,NOID,Suzanne,Pannetier,U,FRA,0
231452,NOID,Jacqueline,Foy,U,FRA,0
231453,NOID,Jacqueline,Boutin,U,FRA,0
231454,NOID,Charlotte,Gazeau,U,FRA,0
231455,NOID,Annamaria,Frisaco,U,ITA,0
231456,NOID,Colette,Bernard,U,FRA,0
231457,NOID,Mrs C M,Mackay,U,GBR,0
231458,NOID,Ruth,Nurnberg,U,GER,0
231459,NOID,A G,Bates,U,GBR,0
231460,NOID,J M,Martin,U,GBR,0
231461,NOID,Mrs D,Taylor,U,GBR,0
231462,NOID,J,Hodson,U,GBR,0
231463,NOID,B,Lamb,U,GBR,0
231464,NOID,Sheila,Kay,U,GBR,0
231465,NOID,E,Foden,U,GBR,0
231466,NOID,S,Hall,U,GBR,0
231467,NOID,J,Neville,U,GBR,0
231468,NOID,Edna,Mercer,U,GBR,0
231469,NOID,Desconegut,Hill,U,GBR,0
231470,NOID,DUPE Olive,Stebbings,U,GBR,0
231471,NOID,H E,Mousley,U,GBR,0
231472,NOID,Nel,Hermsen,U,NED,0
231473,NOID,Susan,Dempsey,U,USA,0
231474,NOID,Gladys,Ross,U,USA,0
231475,NOID,Desconegut,Joonson,U,USA,0
231476,NOID,Kathleen,Kralowee,U,USA,0
231477,NOID,Marilyn,Kropf,U,USA,0
231478,Q3012206,Daisy,Speranza Wyns,U,FRA,0
231479,NOID,G,Mackay,U,GBR,0
231480,NOID,Peggy,Starling,U,GBR,0
231481,NOID,A,Isaac,U,GBR,0
231482,NOID,B,Duthie,U,GBR,0
231483,NOID,M,Carr,U,GBR,0
231484,NOID,Gwen,Scott,U,GBR,0
231485,NOID,Martha,Logan,U,USA,0
231486,NOID,Pam,Obrien,U,IRL,0
231487,NOID,S,Duignan,U,IRL,0
231488,NOID,J,Parkes,U,IRL,0
231489,NOID,Joy,Odonoghue,U,GBR,0
231490,NOID,Pam,Oreilly,U,IRL,0
231491,NOID,M,Smithwick,U,IRL,0
231492,NOID,Mrs M,Twist,U,IRL,0
231493,NOID,B,Law,U,IRL,0
231494,NOID,S,Whelan,U,IRL,0
231495,NOID,J,Kerin,U,IRL,0
231496,NOID,J,Glynn,U,IRL,0
231497,NOID,Mrs,Harris,U,IRL,0
231498,NOID,Mrs E,Egan,U,IRL,0
231499,NOID,S,Mcevoy,U,IRL,0
231500,NOID,M,Flattery,U,IRL,0
231501,NOID,J,Kelly,U,IRL,0
231502,NOID,M,Lanigan,U,IRL,0
231503,NOID,Desconegut,Doveton,U,GBR,0
231504,NOID,Edith,Middleton,U,GBR,0
231505,NOID,Martha,Goebel,U,USA,0
231506,NOID,Betty,Barkeley,U,USA,0
231507,NOID,Shelley,Wessel,U,USA,0
231508,NOID,Doris,Henderson,U,USA,0
231509,NOID,Helen,Fulton,U,USA,0
231510,NOID,Conny,Wang,U,USA,0
231511,NOID,Nancy,Peterson,U,USA,0
231512,NOID,Nancy,Pearse,U,USA,0
231513,NOID,Barbara,Stagg,U,USA,0
231514,NOID,Mitzie,Golden,U,USA,0
231515,NOID,B M,Tudor Price,U,GBR,0
231516,NOID,E J,Saunders,U,GBR,0
231517,NOID,S M,Hezlett,U,GBR,0
231518,NOID,A,Duresa,U,GBR,0
231519,NOID,D,Game,U,GBR,0
231520,NOID,S E,Speed,U,GBR,0
231521,NOID,V A,Saunders,U,GBR,0
231522,NOID,Mrs P C,Langlands,U,GBR,0
231523,NOID,D A,Fuller,U,GBR,0
231524,NOID,M A S,Green,U,GBR,0
231525,NOID,G,Dean,U,GBR,0
231526,NOID,Mrs K M,Howes,U,GBR,0
231527,NOID,D,Parker,U,GBR,0
231528,NOID,B M,Forbes,U,GBR,0
231529,NOID,D M,Incledon Webber,U,GBR,0
231530,NOID,B,Dean,U,GBR,0
231531,NOID,Mrs J,Cooper,U,GBR,0
231532,NOID,M,Mcshane,U,GBR,0
231533,NOID,A K,Clarke,U,GBR,0
231534,NOID,P,Hancock,U,GBR,0
231535,NOID,Mrs R D,Allison,U,GBR,0
231536,NOID,DUPE G H,Dick,U,GBR,0
231537,NOID,Joyce,Macleod,U,GBR,0
231538,NOID,Mrs Frederick,Draton,U,USA,0
231539,NOID,Jerrill,Thomas,U,USA,0
231540,NOID,Frances,Schneidewind,U,USA,0
231541,NOID,Barbara,Smith,U,USA,0
231542,NOID,Tatiana,Nalimova,U,URS,0
231543,NOID,Eva,Sernec,U,YUG,0
231544,NOID,Elaine,Lewicki,U,USA,0
231545,NOID,Desconegut,Fenwick,U,GBR,0
231546,NOID,Desconegut,Perpoli,U,GBR,0
231547,NOID,J,Mitchell,U,GBR,0
231548,NOID,Ursula,Schmeil,U,GER,0
231549,NOID,Desconegut,Mueller,U,GER,0
231550,NOID,Gertrud,Oesting,U,GER,0
231551,NOID,Lore,Rauls,U,GER,0
231552,NOID,Christiane,Fleischer,U,GER,0
231553,NOID,Erna,Reimann,U,GER,0
231554,NOID,Maria,Eberstein,U,GER,0
231555,NOID,Desconegut,Kloene,U,GER,0
231556,NOID,Edith,Sutz,U,SUI,0
231557,NOID,Vlasta,Holeckova,U,TCH,0
231558,NOID,B,Cox,U,GBR,0
231559,NOID,E A,Walker,U,GBR,0
231560,NOID,Helen,Homans,U,USA,0
231561,NOID,Ann,Reid,U,USA,0
231562,NOID,S,Ali Khan,U,UNK,0
231563,NOID,D J,Ford,U,GBR,0
231564,NOID,M E,Glanville,U,GBR,0
231565,NOID,Mrs W A,Conestick,U,GBR,0
231566,NOID,Mrs A P,Obee,U,GBR,0
231567,NOID,B J,Vears,U,GBR,0
231568,NOID,M I,Perring,U,GBR,0
231569,NOID,Mrs A J,Hickson,U,GBR,0
231570,NOID,I S,Rawlings,U,GBR,0
231571,NOID,Mrs T C,Braithwaite,U,GBR,0
231572,NOID,S I,Bone,U,GBR,0
231573,NOID,M L,Goscombe,U,GBR,0
231574,NOID,J M,Nowell,U,GBR,0
231575,NOID,B O,Noble,U,GBR,0
231576,NOID,J S,Cotgrave,U,GBR,0
231577,NOID,Enid,Sutton,U,GBR,0
231578,NOID,Mrs M F,Pearse,U,GBR,0
231579,NOID,S,Robinson,U,GBR,0
231580,NOID,M H,Baker,U,GBR,0
231581,NOID,H E,Britten,U,GBR,0
231582,NOID,V,Paton Walsh,U,GBR,0
231583,NOID,J A E,Morrison,U,GBR,0
231584,NOID,A E,Love,U,GBR,0
231585,NOID,A M L,Bennett,U,GBR,0
231586,NOID,P M,Webb,U,GBR,0
231587,NOID,N F,Billing,U,GBR,0
231588,NOID,P,Paton Walsh,U,GBR,0
231589,NOID,Mrs H C,Swann,U,GBR,0
231590,NOID,J M,Warren,U,GBR,0
231591,NOID,Bahtiye,Musluoglu,R,TUR,0
231592,NOID,Gertrude,Beall,U,USA,0
231593,NOID,Sibylla,Garbrecht,U,COL,0
231594,NOID,Linda,Mitchell,U,USA,0
231595,NOID,J E,Doyle,U,GBR,0
231596,NOID,M N,Barratt,U,GBR,0
231597,NOID,Mrs G S,Horne,U,GBR,0
231598,NOID,A E,Gunningham,U,GBR,0
231599,NOID,J M,Mcculloch,U,GBR,0
231600,NOID,Mrs S,Bowyer,U,GBR,0
231601,NOID,J,Biles,U,GBR,0
231602,NOID,Marlene,Nordstrom,U,USA,0
231603,NOID,Mrs R,Grimault,U,FRA,0
231604,NOID,Desconegut,Heywood,U,GBR,0
231605,NOID,R,Higham,U,GBR,0
231606,NOID,Mrs M E,Dowling,U,GBR,0
231607,NOID,Desconegut,Rendle,U,GBR,0
231608,NOID,Jane,Edmonson,U,AUS,0
231609,NOID,M,Murphy,U,AUS,0
231610,NOID,A,Trigg,U,AUS,0
231611,NOID,Betty,Cox,U,AUS,0
231612,NOID,M,Wilson,U,AUS,0
231613,NOID,V,Solomon,U,AUS,0
231614,NOID,H,Holstein,U,AUS,0
231615,NOID,P,Petitt,U,AUS,0
231616,NOID,Beryl,Hobbs,U,AUS,0
231617,NOID,P,Franklin,U,AUS,0
231618,NOID,Ilse,Ribeiro,U,BRA,0
231619,NOID,Esme,Robertson,U,AUS,0
231620,NOID,P J,Radford,U,AUS,0
231621,NOID,Val,Finlayson,U,AUS,0
231622,NOID,R,Emiliano,U,COL,0
231623,NOID,G,Garbrecht,U,COL,0
231624,NOID,Anna,Paradisi,U,ITA,0
231625,NOID,Noemi,Basiletti,U,ITA,0
231626,NOID,Layla,Shoukry,U,EGY,0
231627,NOID,Habiba,El_Anany,U,EGY,0
231628,NOID,Rawan,Abdelaziz,U,EGY,0
231629,NOID,Naroa,Aranzabal,U,ESP,0
231630,NOID,Victoria,Savvides,U,CYP,0
231631,NOID,Salma,Yassin Hosny,U,EGY,0
231632,NOID,Karolina,Novakova,U,CZE,0
231633,NOID,Barbora,Zaviskova,U,CZE,0
231634,NOID,Berta,Miret Avante,U,ESP,0
231635,NOID,Ines,Costa,U,ESP,0
231636,NOID,Raquel,Caballero Chica,U,ESP,0
231637,NOID,Vasilisa,Borisova,U,RUS,0
231638,NOID,Helena,Mohamed,U,FRA,0
231639,NOID,Ariana,Geerlings,U,ESP,0
231640,NOID,Charlotte,Biebel,U,GER,0
231641,NOID,Phillippa,Preugschat,U,GER,0
231642,NOID,Irene,Fuster Hidalgo,U,ESP,0
231643,NOID,Anastasiya,Feklistova,U,RUS,0
231644,NOID,Zeynep,Ilker,U,TUR,0
231645,NOID,Sem,Hazes,U,NED,0
231646,NOID,Desconegut,Haley,U,USA,0
231647,NOID,Julie,Kaczmarek,U,USA,0
231648,NOID,Desconegut,Doniger,U,USA,0
231649,NOID,Lesley,Sheehan,U,USA,0
231650,NOID,Elizabeth,Levinson,U,USA,0
231651,NOID,Gabriele,Maluga,U,GER,0
231652,NOID,Laura,Bernard,U,GER,0
231653,NOID,Andrea,Meier,U,GER,0
231654,NOID,Kelly,Boyse,U,USA,0
231655,NOID,Anne,Moncany,U,FRA,0
231656,NOID,Anita,Falcon,U,ESP,0
231657,NOID,Georgina,Maresma,U,ESP,0
231658,NOID,Eva,Helmersson,U,SWE,0
231659,NOID,Stephanie,Salvides,U,UNK,0
231660,NOID,Lillemor,Hedborg,U,SWE,0
231661,NOID,Claudia,Gregori,U,ITA,0
231662,NOID,Barbara,Smith,U,UNK,0
231663,NOID,Desconegut,Doriano,U,ITA,0
231664,NOID,Barbara,Lidner,U,UNK,0
231665,NOID,Oksana,Lifanova,U,URS,0
231666,NOID,Kate,Rugen,U,USA,0
231667,NOID,Isabelle,Sogno,U,ITA,0
231668,NOID,Jessica,Zanelli,U,ITA,0
231669,NOID,Nancy,Cohen,U,UNK,0
231670,NOID,Desconegut,Vaassen,U,UNK,0
231671,NOID,Petra,Sedlackova,U,TCH,0
231672,NOID,Sanja,Becica,U,YUG,0
231673,NOID,Milusa,Dosedelova,U,CZE,0
231674,NOID,Tanja,Dubravicic,U,YUG,0
231675,NOID,Amila,Fetahagic,U,YUG,0
231676,NOID,Dora,Zaic,U,YUG,0
231677,NOID,Karen,Drewis,U,USA,0
231678,NOID,Iva,Hristova,U,BUL,0
231679,NOID,Bogdana,Marinova,U,BUL,0
231680,NOID,Elizabeth,Nikolova,U,BUL,0
231681,NOID,Bogdana,Romanska,U,BUL,0
231682,NOID,Desconegut,Zdravkova,U,BUL,0
231683,NOID,Desconegut,Nochacova,U,BUL,0
231684,NOID,S,Montano,U,ESP,0
231685,NOID,Desconegut,Homedes,U,ESP,0
231686,NOID,Desconegut,Fareh,U,ESP,0
231687,NOID,E,Mir,U,ESP,0
231688,NOID,Desconegut,Sakiomja,U,ESP,0
231689,NOID,B,Sanome,U,ESP,0
231690,NOID,E,Rodenne,U,ESP,0
231691,NOID,E,Jannone,U,ESP,0
231692,NOID,Cathy,Miller,U,AUS,0
231693,NOID,Yvonne,Stanton,U,AUS,0
231694,NOID,Ingrid,Vlach,U,AUT,0
231695,NOID,Pernilla,Svensson,U,SWE,0
231696,NOID,Ping,Guo,U,CHN,0
231697,NOID,Desconegut,Zibrat,U,ESP,0
231698,NOID,Belen,Castrillo,U,ESP,0
231699,NOID,Mirella,Castella,U,ESP,0
231700,NOID,Chihoro,Ohta,U,JPN,0
231701,NOID,Akiko,Ohara,U,JPN,0
231702,NOID,Val,Bandy,U,AUS,0
231703,Q205761,Joyce,Fitch,R,AUS,0
231704,NOID,Edith,Vann,U,USA,0
231705,NOID,Betty,Washington,U,USA,0
231706,NOID,Caroline,Collins,U,USA,0
231707,NOID,Alice,Black,U,USA,0
231708,NOID,Mary Ellen,Cook,U,USA,0
231709,NOID,Kitty,Washington,U,USA,0
231710,NOID,Ann,Preston,U,USA,0
231711,NOID,Ellen Lee,Stephenson,U,USA,0
231712,NOID,Kay,Williams,U,USA,0
231713,NOID,Helen,Marcum,U,USA,0
231714,Q13415723,Kay,Tuckey,R,GBR,0
231715,NOID,Barbara,Feidelson,U,USA,0
231716,NOID,Marilyn,Shinton,U,USA,0
231717,NOID,Sally,Holley,U,USA,0
231718,NOID,Ruth,Pate,U,USA,0
231719,NOID,Lucy,Wellington,U,USA,0
231720,NOID,Dottie,Potts,U,USA,0
231721,NOID,Jill,Sherwin,U,USA,0
231722,NOID,Patricia,Hodgson,U,AUS,0
231723,NOID,Faith,Parker,U,AUS,0
231724,NOID,Josephine,Spehr Jones,U,AUS,0
231725,NOID,Verna,Ashford,U,AUS,0
231726,NOID,Phyllis,Finn,U,AUS,0
231727,NOID,Helen,Kingsley,U,NZL,0
231728,NOID,Anita,Stamm,U,USA,0
231729,NOID,Helen,Nicolls,U,UNK,0
231730,NOID,Hilda,Heyn,U,MEX,0
231731,NOID,Mary,Barnard,U,USA,0
231732,NOID,Nancy,Fullwood,U,USA,0
231733,NOID,Sue,Harrison,U,USA,0
231734,NOID,Laura,Robertson,U,USA,0
231735,NOID,Doris,Sally,U,USA,0
231736,NOID,Adelaide,Eid,U,EGY,0
231737,NOID,A,Cherini,U,UNK,0
231738,NOID,Helen,Biccianti,U,UNK,0
231739,NOID,Mrs Roger,Beavan,U,UNK,0
231740,NOID,Mrs John,Ames,U,UNK,0
231741,NOID,Mrs Harvey,Mcclintock,U,USA,0
231742,NOID,Deborah,Welsh,U,USA,0
231743,NOID,Mrs Robert,Curtis,U,USA,0
231744,NOID,Ann,Leach,U,USA,0
231745,NOID,Pamela,Woodworth,U,USA,0
231746,NOID,Joan,Faulkner,U,USA,0
231747,NOID,Jerry,Faulkner,U,USA,0
231748,NOID,Pauline,Meagher,U,USA,0
231749,NOID,Mrs John,Morrissey,U,USA,0
231750,NOID,Lucy,Henriques,U,PUR,0
231751,NOID,Miriam,Alexander,U,USA,0
231752,Q534058,Sheila,Piercey Summers,R,RSA,0
231753,NOID,S,Brown,U,UNK,0
231754,NOID,Bernice,Bennett,U,AUS,0
231755,NOID,K,Norman,U,AUS,0
231756,NOID,L,Lyons,U,AUS,0
231757,NOID,Mrs J,Manser,U,AUS,0
231758,NOID,G,Munting,U,AUS,0
231759,NOID,Mrs B,Henderson,U,AUS,0
231760,NOID,D,Alcock,U,AUS,0
231761,NOID,A,Holyman,U,AUS,0
231762,NOID,J,Freeman,U,AUS,0
231763,NOID,P,Oconnor,U,AUS,0
231764,NOID,Mrs D,Davies,U,AUS,0
231765,NOID,Martha,Schmier,U,NED,0
231766,NOID,A,Boyle,U,GBR,0
231767,NOID,Katie,Whitefield,U,GBR,0
231768,NOID,Mrs M F,Warnock,U,GBR,0
231769,NOID,Mrs S K,Brock,U,GBR,0
231770,NOID,R J,Garper,U,GBR,0
231771,NOID,Mrs P,Ramsden,U,GBR,0
231772,NOID,E M,Burrell,U,GBR,0
231773,NOID,Mrs J M,Halford,U,GBR,0
231774,NOID,Mrs K D,Moore,U,GBR,0
231775,NOID,R A,Halford,U,GBR,0
231776,NOID,Jeanette,Morfey,U,GBR,0
231777,NOID,C,Diffen,U,GBR,0
231778,NOID,J,Valentine,U,GBR,0
231779,NOID,S,Malton,U,GBR,0
231780,NOID,Mrs J,Gatenby,U,GBR,0
231781,NOID,J M,Foster,U,GBR,0
231782,NOID,Mrs P,Wilkins,U,GBR,0
231783,NOID,E H,Carsten,U,GBR,0
231784,NOID,Mrs S M,Clark,U,GBR,0
231785,NOID,M,Bonner,U,GBR,0
231786,NOID,E M,Ward,U,GBR,0
231787,NOID,Mrs A,Dempster,U,GBR,0
231788,NOID,Joy,Hibbert,U,GBR,0
231789,NOID,Roberta,Bonardi,U,ITA,0
231790,NOID,S T,Hart,U,GBR,0
231791,NOID,D,Scott,U,GBR,0
231792,NOID,Barbara,Walton,U,GBR,0
231793,NOID,Mrs I,Smith,U,GBR,0
231794,NOID,Anne,Layfield,U,GBR,0
231795,NOID,Alex,Mcostrich,L,GBR,0
231796,NOID,M,Cooke,U,GBR,0
231797,NOID,J,Ewbank,U,GBR,0
231798,NOID,Mrs T M,Du Buisson,U,GBR,0
231799,NOID,Mrs J A,Burton,U,GBR,0
231800,NOID,Wendy,Stork,U,GBR,0
231801,NOID,P,Joyce,U,GBR,0
231802,NOID,Margaret,Emerson,U,GBR,0
231803,NOID,M J,Mills,U,GBR,0
231804,NOID,V M,Osterburg,U,GBR,0
231805,NOID,Mrs F W,Coey,U,GBR,0
231806,NOID,D E,Eskell,U,GBR,0
231807,NOID,Margaret,Lewis,U,GBR,0
231808,NOID,Mrs B,Melsa,U,GBR,0
231809,NOID,Mrs M H,Vanrenen,U,GBR,0
231810,NOID,Mrs J A,White,U,GBR,0
231811,NOID,Mrs A,Taussig,U,GBR,0
231812,NOID,Georgette,Taillandier,U,FRA,0
231813,NOID,Odette,Folweider,U,FRA,0
231814,NOID,Jean,Kettenburg,U,USA,0
231815,NOID,Rosemarie,Carter,U,USA,0
231816,NOID,Jane,Zimmer,U,USA,0
231817,NOID,V,Donnelly,U,GBR,0
231818,NOID,E M,Barnett,U,GBR,0
231819,NOID,Mrs S C,Clark,U,GBR,0
231820,NOID,R M,Poynder,U,GBR,0
231821,NOID,Mrs M,Sharpe,U,GBR,0
231822,NOID,E M,Gaskell,U,GBR,0
231823,NOID,Pam,Bocquet,U,GBR,0
231824,NOID,Joyce,Coles,U,GBR,0
231825,NOID,DUPE Elsie,Gabel,U,USA,0
231826,NOID,Leatrice,Lentz,U,USA,0
231827,NOID,E,Krueger,U,USA,0
231828,NOID,T,Eller,U,USA,0
231829,NOID,Judy,Atterbury,U,USA,0
231830,NOID,G,Sleath,U,GBR,0
231831,NOID,A,Braithwaite,U,GBR,0
231832,NOID,M S,White,U,GBR,0
231833,NOID,Nadia,Guinard,U,FRA,0
231834,NOID,Eliane,Scholten,U,NED,0
231835,NOID,DUPE Arlette,De Cazalet,U,FRA,0
231836,NOID,Peggy,Hobson,U,GBR,0
231837,NOID,Mrs J A,Michaelides,U,GBR,0
231838,NOID,Rose,Walsh,U,GBR,0
231839,NOID,Mrs V G S,Gallimore,U,GBR,0
231840,NOID,Mrs J A,Collier,U,GBR,0
231841,NOID,P,Hill,U,GBR,0
231842,NOID,D,Robertson,U,GBR,0
231843,NOID,A V,Isaac,U,GBR,0
231844,NOID,Betty,Coutts,U,GBR,0
231845,NOID,Dorothy,Paxson,U,USA,0
231846,NOID,Dorothy,Robinson,U,USA,0
231847,NOID,Desconegut,Hake,U,USA,0
231848,NOID,Ruby,Bixler,U,USA,0
231849,NOID,Betsy,Ballack,U,USA,0
231850,NOID,Phyllis,Wellford,U,USA,0
231851,NOID,Sara,Watson,U,USA,0
231852,NOID,Rosalind,Donnelly,U,USA,0
231853,NOID,Pinkie,Ager,U,USA,0
231854,NOID,Bonnie,Feibelman,U,USA,0
231855,NOID,Judy,Iselin,U,USA,0
231856,NOID,Marguerite,White,U,GBR,0
231857,NOID,Diane,Hunsaker,U,USA,0
231858,NOID,I C,Kennedy,U,IRL,0
231859,NOID,C,Oconnor,U,IRL,0
231860,NOID,Mrs F,Carpenter,U,GBR,0
231861,NOID,S,Blackwell,U,GBR,0
231862,NOID,Mrs N,Dickenson,U,GBR,0
231863,NOID,S,Burgess Smith,U,GBR,0
231864,NOID,Mrs E H,Kenney,U,GBR,0
231865,NOID,Mrs H,Goodwin,U,GBR,0
231866,NOID,Bertha,Kipper,U,GER,0
231867,NOID,Mrs Inge,Hamann,U,GER,0
231868,NOID,Dorothy,Green,U,USA,0
231869,NOID,Laurie,Nath,U,USA,0
231870,NOID,Helen,Grawn Detwiler,U,USA,0
231871,NOID,Shirley,Arth,U,USA,0
231872,NOID,Helen,Schubert,U,USA,0
231873,NOID,Mrs,Rduch,U,SUI,0
231874,NOID,Gloria,Evans,U,USA,0
231875,NOID,Mrs Charles,Dickey,U,USA,0
231876,NOID,Barbara,Mangan,U,USA,0
231877,NOID,Lydia,Biddle Allen,U,USA,0
231878,NOID,Rosalind,Greenwood,U,USA,0
231879,NOID,Willa,Elliott,U,USA,0
231880,NOID,Lucille,Maclear,U,USA,0
231881,NOID,Rosalie,Miller,U,USA,0
231882,NOID,Mrs John,Gates,U,USA,0
231883,NOID,Sue,Peterson,U,USA,0
231884,NOID,Sue,Budd,U,USA,0
231885,NOID,Dot,Byerley,U,USA,0
231886,NOID,Betty,Taylor,U,USA,0
231887,NOID,Mrs Ted,Eisler,U,USA,0
231888,NOID,Peggy,Welsh,U,USA,0
231889,NOID,Annette,Danenhower,U,USA,0
231890,NOID,Jane,Austin,U,USA,0
231891,NOID,Helen,Schoble,U,USA,0
231892,NOID,Mary,Whitaker,U,USA,0
231893,NOID,Claire,Smith,U,USA,0
231894,NOID,Betty Dean,Weston,U,USA,0
231895,NOID,Mrs Gerald,Rorer,U,USA,0
231896,NOID,Loris,Leyden,U,JAM,0
231897,NOID,Lucy,Crampton,U,JAM,0
231898,NOID,Mrs M,Reid,U,JAM,0
231899,NOID,Gladys,Skidmore,U,USA,0
231900,NOID,Ann,Gram,U,USA,0
231901,NOID,Kathe,Sanders,U,GER,0
231902,NOID,Christiane,Eick,U,GER,0
231903,NOID,DUPE Mrs David,Gray,U,USA,0
231904,NOID,Steffi,Chapuis,U,SUI,0
231905,NOID,Mrs B,Chamberlain,U,GBR,0
231906,NOID,Josee,Zweiffel,U,BEL,0
231907,NOID,D,Griffith,U,GBR,0
231908,NOID,Desconegut,Voulgaris,U,TUR,0
231909,NOID,Desconegut,Kirkinis,U,TUR,0
