player_id,elo_rating,player_name
105662,-66.77,Tomislav Jotovski
105229,-66.665,Philip Bester
100450,-66.661,Leo Palin
106930,-66.653,Eleuterio Martins
125578,-66.648,Tomas Lynch
100997,-66.63,Roger Smith
100432,-66.606,Robert Bettauer
111036,-66.562,Den Wen Lin
103709,-66.544,Kristian Pless
103535,-66.51,Olivier Patience
106093,-66.485,Benjamin Mitchell
106542,-66.427,Andrew Rae
100645,-66.413,Huub Van Boeckel
100267,-66.309,Rayno Seegers
100803,-66.267,Stefan Svensson
101163,-66.077,Juan Pablo Queirolo
108730,-66.076,Sten Sumberg
104851,-66.067,Gianluca Naso
102165,-66.055,Srinath Prahlad
202462,-65.98,Yasitha De Silva
106150,-65.92,Jeson Patrombon
107756,-65.902,Maurizio Bonaiti
106005,-65.819,Constant Lestienne
105831,-65.786,Marko Djokovic
202513,-65.72,John Holladay
102310,-65.624,Seung Bok Baek
200711,-65.561,Nicolas Mejia
104269,-65.56,Fernando Verdasco
100132,-65.503,Armistead Neely
102652,-65.479,Christian Vinck
100733,-65.466,Woo Ryong Lee
200096,-65.457,Dragos Nicolae Madaras
111781,-65.359,Janis Podzus
108053,-65.332,Ray Kelly
106006,-65.315,Agustin Velotti
107704,-65.17,Mark Shires
100696,-65.156,Mark Buckley
106458,-65.106,Alain Brichant
100704,-65.1,Billy Nealon
100495,-65.053,Wayne Hampson
104873,-65.05,Aleksandr Nedovyesov
145016,-64.928,Julian Saborio
209711,-64.867,D Morgan
107524,-64.825,Kodzo Apeti
101881,-64.759,Oliver Fuchs
101730,-64.723,Piet Norval
101506,-64.658,Eoin Collins
109935,-64.638,John Sharpe
107123,-64.618,Graeme Thomson
109940,-64.615,Ernesto Lingen
105626,-64.606,Takanyi Garanganga
102802,-64.542,Gunther Darkey
144773,-64.513,Jose Olivares
202680,-64.509,David Whyte
104752,-64.433,Dilshod Sharifi
100593,-64.345,Miloslav Lacek
100318,-64.304,Roger Guedes
108690,-64.259,Ayrton Wibowo
210317,-64.251,James Mccabe
108819,-64.188,Irakli Kunchulia
123921,-64.094,Calvin Hemery
101398,-63.933,Neil Borwick
144972,-63.9,Geoffrey Blancaneaux
106223,-63.82,Aleksandre Metreveli
107993,-63.746,Peter Pokorny
101977,-63.734,Patricio Arnold
100505,-63.692,Famiano Meneschincheri
117361,-63.561,Akira Santillan
103154,-63.487,Jaymon Crabb
106983,-63.43,Fabrizio Fanucci
101670,-63.251,Martin Schaffl
104258,-63.219,Juan Enrique Crosa
100013,-63.217,Neale Fraser
100524,-63.217,Shozo Shiraishi
102139,-63.153,Eyal Ran
209592,-63.063,Ronan Fearon
108748,-63.004,Lukas Mugevicius
105349,-62.909,Harri Heliovaara
109801,-62.905,Ken Stuart
100609,-62.843,Zoltan Kuharszky
101502,-62.769,Torben Theine
109951,-62.764,Moon Il Kim
110855,-62.687,Dawood Dawoodian
111053,-62.647,Ahmed Ben Omar
100595,-62.632,Ronnie Bathman
108918,-62.582,Favel Antonio Freyre Perdomo
108952,-62.474,Jose Roberto Velasco
106368,-62.431,Ramkumar Ramanathan
102668,-62.381,Tapio Nurminen
111114,-62.1,Niranjan Casie Chitty
105283,-62.081,Gerard Granollers
209668,-62.077,Anthony Brennan
108632,-61.913,Federico Camacho
108634,-61.896,Rodrigo Vallejo
108696,-61.839,Philippe Grandjean
108641,-61.766,Fredrik Aarum
100223,-61.748,Jeff Simpson
106342,-61.736,Martins Podzus
110090,-61.686,Roberto Marcher
106589,-61.664,Arthur Carrington
101893,-61.402,Patrick Mohr
101009,-61.355,John Sobel
110822,-61.318,Faisal Rahman
103999,-61.276,Thiago Alves
102180,-61.234,Charles Auffray
108565,-61.221,Young Min Kwon
110049,-61.211,Mel Baleson
100239,-61.195,Hans Engert
100349,-61.173,Glen Holroyd
110875,-61.142,Christian Bemba
125600,-61.042,Emmanuel Van Der Pol
103857,-60.958,Igor Kunitsyn
210119,-60.765,Andrej Nedic
108931,-60.755,Enzo Pigola
106024,-60.755,Dovydas Sakinis
108248,-60.642,Shai Puni
108985,-60.586,Ali Ghareeb
112265,-60.571,W Marsden
107929,-60.528,Patrice Baker
101250,-60.472,Jose Daher
108268,-60.458,Sivagnanam Suresh
104864,-60.407,Alex Kuznetsov
100998,-60.312,Stuart Bale
100473,-60.3,Glenn Petrovic
109821,-60.292,Jorgen Ulrich
107072,-60.191,Gene Russo
105154,-60.096,Joao Souza
102354,-60.086,Jerome Hanquez
200278,-60.021,Simon Carr
100156,-59.977,Jasjit Singh
209715,-59.96,Lee Langstroth
106455,-59.92,Akira Motomura
122548,-59.807,Edan Leshem
209916,-59.804,Marko Topo
106970,-59.718,Eylon Sinai
106697,-59.688,Carlos Feldstedt
108206,-59.518,Sandor Kiss
106072,-59.324,Alexey Vatutin
103377,-59.284,Seung Hoon Lee
100986,-59.179,Dacio Campos
109734,-59.106,Skander Mansouri
103607,-59.071,Victor Estrella
109891,-58.973,Hakar Zahr
108519,-58.861,Will Coghlan
110945,-58.85,Jacques Vincileoni
106715,-58.807,Chaim Arlozorov
106901,-58.693,Dragan Stojovic
